active_risk_flags,feasible,first_action_delta_from_reference,primary_risk_family,score_delta_vs_conservative_stabilize,score_delta_vs_zero_bonus_winner,step,template_name,violation_count,violation_field_distribution,violation_reason_distribution,would_beat_zero_bonus_winner
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,675,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,675,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,675,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,675,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,676,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,676,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,676,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,676,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,676,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,677,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,677,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,677,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,677,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,677,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,678,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,678,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,678,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,678,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,678,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,679,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,679,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,679,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,679,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,679,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,680,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,680,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,680,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,680,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,680,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,681,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,681,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,681,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,681,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,681,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10670833322365103,682,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,682,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.09245833367068579,682,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.09445833474356935,682,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.10483333322365096,682,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005625000000000102,-0.09208109738140313,683,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.003750000000000142,-0.09020609738140317,683,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.00012500044703489532,-0.08658109782843793,683,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.03000000715255735}",dew_or_humidity,-0.010750000521540848,-0.09720609790294388,683,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.003750000000000142,-0.09020609738140317,683,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10084263929724702,688,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.09896763929724695,688,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.0007823607027529489,-0.09599999999999997,688,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.012470400333404519}",dew_or_humidity,-0.011407360777258901,-0.10662500007450593,688,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.09896763929724695,688,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.10128615149855613,689,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.003750000000000031,-0.09941115149855617,689,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0400000035762787, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,-0.0003388485014438336,-0.09599999999999997,689,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.06, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.024297392368316628}",dew_or_humidity,-0.010963848575949786,-0.10662500007450593,689,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.003750000000000031,-0.09941115149855617,689,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.11608333210398769,690,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,690,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.10183333255102245,690,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.10383333362390601,690,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,690,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.11608333210398769,691,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,691,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.10183333255102245,691,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.10383333362390601,691,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,691,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.11608333210398769,692,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,692,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.10183333255102245,692,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.10383333362390601,692,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,692,conservative_stabilize_dry_vent_guard,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.005624999999999991,-0.11608333210398769,693,conservative_stabilize_dry,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,693,conservative_stabilize_high_vpd,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": 0.0}",dew_or_humidity,0.008624999552965251,-0.10183333255102245,693,conservative_stabilize_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.01000000536441803, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.0, ""u_ventilation"": -0.04999998807907102}",dew_or_humidity,0.00662499848008169,-0.10383333362390601,693,conservative_stabilize_canopy_dew,0,{},{},False
"[""humidity_or_dew_risk""]",True,"{""u_co2"": 0.0, ""u_heating"": 0.0, ""u_lighting"": 0.0, ""u_screen"": 0.0, ""u_shading"": 0.06, ""u_ventilation"": -0.06000000000000005}",dew_or_humidity,-0.00374999999999992,-0.11420833210398762,693,conservative_stabilize_dry_vent_guard,0,{},{},False
